Date,Index,D12,Rfree,fed_funds,VRP,ICS_ALL,pd,ff12_D,vrp3,sent12_D,ersf,ersf_t1,ersf_D,sent_x_ersf_D
1992-11-30,431.35,12.388333333333335,0.0026083333333333336,3.09,11.2196,85.3,34.819050181622494,-1.7199999999999998,13.185366666666686,16.200000000000003,3.01191939216374,0.9817149646458689,2.7924645759305666,45.23792613007519
1992-12-31,435.71,12.385000000000002,0.002683333333333333,2.92,10.2534,91.0,35.18046023415421,-1.5099999999999998,11.958400000000019,22.799999999999997,0.9817149646458689,0.6920702863015352,-2.0302044275178712,-46.28866094740746
1993-01-31,438.78,12.416333333333334,0.0025,3.02,9.4876,89.3,35.33893527343015,-1.0100000000000002,10.32020000000002,21.799999999999997,0.6920702863015352,1.0406014530187337,-0.2896446783443337,-6.314253987906474
1993-02-28,443.38,12.447666666666667,0.002441666666666667,3.03,9.3831,86.6,35.61952708673647,-1.0299999999999998,9.708033333333352,17.799999999999997,1.0406014530187337,1.8584376456613643,0.3485311667171985,6.203854767566133
1993-03-31,451.67,12.479,0.0024583333333333336,3.07,7.9175,85.9,36.1944066030932,-0.9100000000000001,8.92940000000002,9.900000000000006,1.8584376456613643,-2.5503365719318207,0.8178361926426305,8.096578307162046
1993-04-30,440.19,12.493666666666666,0.0023916666666666665,2.96,8.0936,85.6,35.233051412715774,-0.77,8.464733333333355,8.399999999999991,-2.5503365719318207,2.2618776235514484,-4.408774217593185,-37.03370342778272
1993-05-31,450.19,12.508333333333333,0.002466666666666667,3.0,10.7938,80.3,35.991205862758164,-0.8199999999999998,8.934966666666687,1.0999999999999943,2.2618776235514484,0.05149986672293625,4.81221419548327,5.293435615031569
1993-06-30,450.53,12.523,0.002558333333333333,3.04,7.3938,81.5,35.97620378503553,-0.7199999999999998,8.76040000000002,1.0999999999999943,0.05149986672293625,-0.5544293264476051,-2.210377756828512,-2.431415532511351
1993-07-31,448.13,12.521666666666665,0.002533333333333333,3.06,8.7477,77.0,35.788366830826575,-0.18999999999999995,8.978433333333351,0.4000000000000057,-0.5544293264476051,3.424356164009946,-0.6059291931705414,-0.24237167726822
1993-08-31,463.56,12.520333333333332,0.0025166666666666666,3.03,9.4471,77.3,37.02457336066666,-0.27,8.529533333333353,1.2000000000000028,3.424356164009946,-1.0195735179911976,3.9787854904575513,4.774542588549073
1993-09-30,458.93,12.518999999999998,0.0024583333333333336,3.09,10.4017,77.9,36.658678808211526,-0.13000000000000034,9.532166666666685,2.3000000000000114,-1.0195735179911976,1.915300215234951,-4.443929682001143,-10.22103826860268
1993-10-31,467.83,12.53833333333333,0.0025166666666666666,2.99,8.5069,82.7,37.31197660507777,-0.10999999999999988,9.451900000000018,9.400000000000006,1.915300215234951,-1.3257141720520407,2.9348737332261488,27.587813092325813
1993-11-30,461.79,12.557666666666666,0.0025833333333333333,3.02,12.1877,81.2,36.77355134977305,-0.06999999999999984,10.365433333333351,-4.099999999999994,-1.3257141720520407,0.9810777265279282,-3.2410143872869916,13.288158987876647
1993-12-31,466.45,12.576999999999998,0.00255,2.96,9.6009,88.2,37.08754074898625,0.040000000000000036,10.098500000000017,-2.799999999999997,0.9810777265279282,3.2272148378413794,2.306791898579969,-6.459017316023907
1994-01-31,481.61,12.620333333333331,0.0024833333333333335,3.05,7.358,94.3,38.16143260875308,0.029999999999999805,9.71553333333335,5.0,3.2272148378413794,-3.0562186958558053,2.246137111313451,11.230685556567256
1994-02-28,467.14,12.663666666666664,0.0027083333333333334,3.25,14.4292,93.2,36.88821036561291,0.2200000000000002,10.462700000000018,6.6000000000000085,-3.0562186958558053,-4.639631587960782,-6.283433533697185,-41.470661322401476
1994-03-31,445.77,12.706999999999997,0.002916666666666667,3.34,27.0343,91.5,35.08066420083419,0.27,16.273833333333354,5.599999999999994,-4.639631587960782,1.084739713803585,-1.5834128921049766,-8.86711219578786
1994-04-30,450.91,12.749666666666666,0.0030666666666666668,3.56,8.0452,92.6,35.36641480823028,0.6000000000000001,16.50290000000002,7.0,1.084739713803585,1.1333499540435434,5.724371301764367,40.07059911235057
1994-05-31,456.51,12.792333333333332,0.00345,4.01,9.6803,92.8,35.68621830784064,1.0099999999999998,14.919933333333354,12.5,1.1333499540435434,-2.7919160953027653,0.04861024023995841,0.6076280029994802
1994-06-30,444.27,12.834999999999999,0.00345,4.25,14.663,91.2,34.61394624074796,1.21,10.796166666666688,9.700000000000003,-2.7919160953027653,3.0272027208179315,-3.925266049346309,-38.075080678659205
1994-07-31,458.25,12.864333333333335,0.003608333333333333,4.26,7.8015,89.0,35.62174487601378,1.1999999999999997,10.714933333333354,12.0,3.0272027208179315,3.6254603867369775,5.819118816120697,69.82942579344837
1994-08-31,475.5,12.893666666666668,0.0037333333333333337,4.47,9.0176,91.7,36.878570874589585,1.44,10.494033333333354,14.400000000000006,3.6254603867369775,-2.8483193130038638,0.598257665919046,8.614910389234264
1994-09-30,462.71,12.923,0.0038499999999999997,4.73,13.3732,91.5,35.805153602104774,1.6400000000000006,10.06410000000002,13.599999999999994,-2.8483193130038638,1.9051023379174425,-6.473779699740842,-88.04340391647541
1994-10-31,472.35,13.005333333333335,0.004125,4.76,12.8008,92.7,36.31971498872257,1.7699999999999996,11.730533333333353,10.0,1.9051023379174425,-4.1603974512779,4.7534216509213065,47.53421650921307
1994-11-30,453.69,13.087666666666667,0.0044083333333333335,5.29,14.5262,91.6,34.66546112115732,2.27,13.566733333333351,10.399999999999991,-4.1603974512779,1.0051532985077938,-6.065499789195343,-63.08119780763151
1994-12-31,459.27,13.170000000000002,0.004666666666666666,5.45,10.4366,95.1,34.87243735763097,2.49,12.587866666666685,6.8999999999999915,1.0051532985077938,2.190898654386322,5.165550749785694,35.64230017352124
1995-01-31,470.42,13.170000000000002,0.004758333333333333,5.53,9.1658,97.6,35.71905846621108,2.4800000000000004,11.376200000000019,3.299999999999997,2.190898654386322,3.359883472924903,1.185745355878528,3.912959674399139
1995-02-28,487.39,13.17,0.004808333333333333,5.92,9.4248,95.1,37.007593014426725,2.67,9.675733333333351,1.8999999999999915,3.359883472924903,2.480603366913564,1.1689848185385814,2.2210711552232945
1995-03-31,500.71,13.169999999999998,0.004775000000000001,5.98,11.0168,90.3,38.01898253606682,2.6400000000000006,9.869133333333352,-1.2000000000000028,2.480603366913564,2.5454446630229532,-0.8792801060113393,1.0551361272136097
1995-04-30,514.71,13.233666666666666,0.0047083333333333335,6.05,8.9891,92.5,38.89398251933201,2.4899999999999998,9.810233333333352,-0.09999999999999432,2.5454446630229532,3.3739593870550597,0.06484129610938938,-0.00648412961093857
1995-05-31,533.4,13.297333333333334,0.004725,6.01,9.2506,89.8,40.113305926000194,2.0,9.752166666666687,-3.0,3.3739593870550597,1.8807652168479034,0.8285147240321065,-2.4855441720963194
1995-06-30,544.75,13.361,0.0045583333333333335,6.0,6.2258,92.7,40.77164882868048,1.75,8.155166666666686,1.5,1.8807652168479034,2.931419356483587,-1.4931941702071563,-2.2397912553107346
1995-07-31,562.06,13.432333333333332,0.004516666666666666,5.85,10.2589,94.4,41.84380971288185,1.5899999999999999,8.578433333333352,5.400000000000006,2.931419356483587,-0.28181412027975805,1.0506541396356837,5.673532354032698
1995-08-31,561.88,13.503666666666666,0.0045000000000000005,5.74,7.4287,96.2,41.60943941151786,1.2700000000000005,7.971133333333353,4.5,-0.28181412027975805,3.7710859970100366,-3.213233476763345,-14.459550645435053
1995-09-30,584.41,13.575,0.0044,5.8,10.657,88.9,43.050460405156535,1.0699999999999994,9.448200000000021,-2.5999999999999943,3.7710859970100366,-0.7433543802011129,4.052900117289795,-10.537540304953444
1995-10-31,581.5,13.645999999999997,0.0044,5.76,11.5482,90.2,42.61321999120622,1.0,9.877966666666689,-2.5,-0.7433543802011129,3.8548094009745,-4.51444037721115,11.286100943027876
1995-11-30,605.37,13.716999999999999,0.0044666666666666665,5.8,8.5363,88.2,44.132827877815856,0.5099999999999998,10.247166666666688,-3.3999999999999915,3.8548094009745,1.5058556750417011,4.598163781175613,-15.633756855997044
1995-12-31,615.93,13.787999999999998,0.004283333333333333,5.6,9.2318,91.0,44.67145343777198,0.14999999999999947,9.772100000000021,-4.099999999999994,1.5058556750417011,3.0330399197600144,-2.348953725932799,9.630710276324463
1996-01-31,636.02,13.89333333333333,0.004166666666666667,5.56,6.2807,89.3,45.778790786948186,0.02999999999999936,8.016266666666688,-8.299999999999997,3.0330399197600144,0.47428933925906447,1.5271842447183133,-12.675629231161995
1996-02-29,640.43,13.998666666666665,0.004025,5.22,15.4671,88.5,45.749357081626826,-0.7000000000000002,10.326533333333355,-6.599999999999994,0.47428933925906447,0.5618448021902064,-2.55875058050095,16.887753831306256
1996-03-31,645.5,14.104,0.0041333333333333335,5.31,18.9536,93.7,45.76715825297788,-0.6700000000000008,13.567133333333357,3.4000000000000057,0.5618448021902064,1.1134531801359826,0.08755546293114191,0.297688573965883
1996-04-30,654.17,14.160333333333334,0.004125,5.22,14.1619,92.7,46.19735881923683,-0.8300000000000001,16.19420000000002,0.20000000000000284,1.1134531801359826,2.048108451252066,0.5516083779457762,0.11032167558915681
1996-05-31,669.12,14.216666666666665,0.004183333333333333,5.24,14.256,89.4,47.065885111371635,-0.7699999999999996,15.790500000000021,-0.3999999999999915,2.048108451252066,-0.020738781284865716,0.9346552711160834,-0.37386210844642537
1996-06-30,670.63,14.273,0.004241666666666667,5.27,10.4794,92.4,46.985917466545224,-0.7300000000000004,12.965766666666687,-0.29999999999999716,-0.020738781284865716,-4.824991819466605,-2.068847232536932,0.6206541697610737
1996-07-31,639.95,14.403333333333332,0.004291666666666667,5.4,13.3234,94.7,44.430687340893314,-0.4499999999999993,12.686266666666688,0.29999999999999716,-4.824991819466605,1.6498188877603175,-4.804253038181739,-1.441275911454508
1996-08-31,651.99,14.533666666666669,0.004208333333333333,5.22,19.5613,95.3,44.8606683332951,-0.5200000000000005,14.454700000000022,-0.9000000000000057,1.6498188877603175,5.180520521787131,6.474810707226922,-5.827329636504267
1996-09-30,687.31,14.664000000000001,0.004241666666666667,5.3,18.2089,94.7,46.870567375886516,-0.5,17.031200000000023,5.799999999999997,5.180520521787131,2.3759968128565716,3.530701634026814,20.47806947735551
1996-10-31,705.27,14.742333333333335,0.004158333333333333,5.24,22.4557,96.5,47.83978112917448,-0.5199999999999996,20.075300000000023,6.299999999999997,2.3759968128565716,7.093566833348293,-2.8045237089305597,-17.66849936626252
1996-11-30,757.02,14.820666666666668,0.004191666666666667,5.31,19.6608,99.2,51.078673923800096,-0.4900000000000002,20.10846666666669,11.0,7.093566833348293,-2.395694983840143,4.717570020491721,51.893270225408926
1996-12-31,740.74,14.899,0.004091666666666667,5.29,25.1198,96.9,49.71743070004699,-0.3099999999999996,22.412100000000024,5.900000000000006,-2.395694983840143,5.880753383253371,-9.489261817188435,-55.98664472141182
1997-01-31,786.16,14.952333333333332,0.004191666666666667,5.25,18.5619,97.4,52.57774706288874,-0.3099999999999996,21.114166666666687,8.100000000000009,5.880753383253371,0.3343154347998276,8.276448367093513,67.03923177345753
1997-02-28,790.82,15.005666666666666,0.004175,5.19,27.3941,99.7,52.701423906524205,-0.02999999999999936,23.691933333333356,11.200000000000003,0.3343154347998276,-4.531047393844372,-5.546437948453543,-62.1201050226797
1997-03-31,757.12,15.059,0.004283333333333333,5.39,28.2277,100.0,50.27691081745136,0.08000000000000007,24.727900000000023,6.299999999999997,-4.531047393844372,5.5766766166525805,-4.8653628286442,-30.651785820458443
1997-04-30,801.34,15.093,0.0043,5.51,18.043,101.4,53.09348704697542,0.29000000000000004,24.554933333333356,8.700000000000003,5.5766766166525805,5.594164462026098,10.107724010496952,87.9371988913235
1997-05-31,848.28,15.127000000000002,0.004208333333333333,5.5,16.7757,103.2,56.077212930521576,0.2599999999999998,21.01546666666669,13.799999999999997,5.594164462026098,4.0833686597192775,0.017487845373517885,0.24133226615454675
1997-06-30,885.14,15.161000000000001,0.004108333333333333,5.56,27.5567,104.5,58.382692434535976,0.29000000000000004,20.791800000000023,12.099999999999994,4.0833686597192775,7.534766283048759,-1.5107958023068209,-18.280629207912526
1997-07-31,954.29,15.218333333333335,0.004208333333333333,5.52,24.8431,107.1,62.70660387690285,0.11999999999999922,23.05850000000002,12.399999999999991,7.534766283048759,-6.039523619072225,3.4513976233294814,42.79733052928554
1997-08-31,899.47,15.27566666666667,0.004283333333333333,5.54,28.425,104.4,58.88253649595216,0.3200000000000003,26.94160000000002,9.100000000000009,-6.039523619072225,5.0449082515258885,-13.574289902120984,-123.52603810930107
1997-09-30,947.28,15.333000000000002,0.004125,5.54,30.3751,106.0,61.78047348855409,0.2400000000000002,27.881066666666687,11.299999999999997,5.0449082515258885,-3.7265657930542595,11.084431870598113,125.25408013775865
1997-10-31,914.62,15.387666666666668,0.004141666666666666,5.5,64.1708,105.6,59.438511361913214,0.2599999999999998,40.990300000000026,9.099999999999994,-3.7265657930542595,4.17104795191202,-8.771474044580149,-79.82041380567931
1997-11-30,955.4,15.442333333333334,0.004283333333333333,5.52,46.377,107.2,61.868888553111574,0.20999999999999996,46.97430000000003,8.0,4.17104795191202,1.2783333333333333,7.8976137449662795,63.180909959730236
1997-12-31,970.43,15.497,0.0043,5.5,34.0974,102.1,62.620507194940956,0.20999999999999996,48.215066666666694,5.199999999999989,1.2783333333333333,0.7285028973410482,-2.8927146185786867,-15.042116016609137
1998-01-31,980.28,15.545000000000002,0.0042,5.56,22.618,106.6,63.06079125120617,0.3099999999999996,34.364133333333356,9.199999999999989,0.7285028973410482,6.75331493722882,-0.5498304359922851,-5.058440011129017
1998-02-28,1049.34,15.593000000000002,0.004241666666666667,5.51,21.2434,110.4,67.29558135060603,0.3199999999999994,25.986266666666683,10.700000000000003,6.75331493722882,4.699614344889809,6.024812039887772,64.46548882679917
1998-03-31,1101.75,15.641000000000002,0.004191666666666667,5.49,41.0088,106.5,70.43986957355666,0.10000000000000053,28.29006666666669,6.5,4.699614344889809,0.6142302019514316,-2.0537005923390117,-13.349053850203576
1998-04-30,1111.75,15.744000000000002,0.004125,5.45,27.3293,108.7,70.61420223577235,-0.05999999999999961,29.860500000000027,7.299999999999997,0.6142302019514316,-2.1804999625215506,-4.085384142938377,-29.823304243450142
1998-05-31,1090.82,15.847000000000001,0.004166666666666667,5.49,28.0328,106.5,68.83447971224837,-0.009999999999999787,32.12363333333335,3.299999999999997,-2.1804999625215506,3.650672307682902,-2.7947301644729823,-9.222609542760834
1998-06-30,1133.84,15.95,0.00415,5.56,18.8789,105.6,71.0871473354232,0.0,24.747000000000025,1.0999999999999943,3.650672307682902,-1.457173048127489,5.831172270204453,6.414289497224865
1998-07-31,1120.67,16.014333333333333,0.0041333333333333335,5.54,37.6684,105.2,69.97918531315698,0.020000000000000462,28.193366666666687,-1.8999999999999915,-1.457173048127489,-14.868443009786809,-5.107845355810391,9.7049061760397
1998-08-31,957.28,16.078666666666667,0.004083333333333334,5.55,15.8531,104.4,59.53727506426735,0.009999999999999787,24.13346666666668,0.0,-14.868443009786809,5.995915440971641,-13.41126996165932,-0.0
1998-09-30,1017.01,16.143,0.003841666666666667,5.51,71.2983,100.9,63.00006194635446,-0.03000000000000025,41.60660000000001,-5.099999999999994,5.995915440971641,7.831836603813583,20.86435845075845,-106.40822809886797
1998-10-31,1098.67,16.160333333333334,0.0032999999999999995,5.07,12.0462,97.4,67.98560260720694,-0.4299999999999997,33.065866666666686,-8.199999999999989,7.831836603813583,5.667809864553399,1.8359211628419425,-15.054553535303908
1998-11-30,1163.63,16.177666666666667,0.003675,4.83,43.6925,102.7,71.92817258360292,-0.6899999999999995,42.34566666666668,-4.5,5.667809864553399,5.387677948889821,-2.1640267392601844,9.73812032667083
1998-12-31,1229.23,16.195,0.003658333333333333,4.68,32.2986,100.5,75.90182154986107,-0.8200000000000003,29.345766666666687,-1.5999999999999943,5.387677948889821,3.8496395078400587,-0.28013191566357776,0.4482110650617228
1999-01-31,1279.64,16.279666666666667,0.003616666666666667,4.63,33.8067,103.9,78.60357501177339,-0.9299999999999997,36.599266666666686,-2.6999999999999886,3.8496395078400587,-3.4916830948982276,-1.5380384410497623,4.152703790834341
1999-02-28,1238.33,16.364333333333335,0.0037,4.76,39.544,108.1,75.67249913429612,-0.75,35.21643333333335,-2.3000000000000114,-3.4916830948982276,3.6201116826694024,-7.341322602738286,16.88504198629814
1999-03-31,1286.37,16.448999999999998,0.0037,4.81,24.9518,105.7,78.20353820900966,-0.6800000000000006,32.76750000000001,-0.7999999999999972,3.6201116826694024,3.543455574385469,7.11179477756763,-5.689435822054083
1999-04-30,1335.18,16.448666666666668,0.003575,4.74,29.5311,104.6,81.17253678109674,-0.71,31.342300000000012,-4.1000000000000085,3.543455574385469,-2.769381698014919,-0.07665610828393321,0.3142900439641268
1999-05-31,1301.84,16.448333333333334,0.00375,4.74,28.6386,106.8,79.1472286959165,-0.75,27.70716666666668,0.29999999999999716,-2.769381698014919,5.1682868862533144,-6.3128372724003885,-1.8938511817200987
1999-06-30,1372.71,16.448,0.0038083333333333337,4.76,20.7194,107.3,83.45756322957199,-0.7999999999999998,26.29636666666668,1.7000000000000028,5.1682868862533144,-3.48353483053392,7.937668584268233,13.49403659325602
1999-07-31,1328.72,16.512333333333334,0.0037916666666666667,4.99,38.3755,106.0,80.46833679875648,-0.5499999999999998,29.244500000000016,0.7999999999999972,-3.48353483053392,-0.9147833838414138,-8.651821716787234,-6.921457373429763
1999-08-31,1320.41,16.576666666666668,0.003933333333333333,5.07,31.0145,104.5,79.65473557208928,-0.47999999999999954,30.036466666666684,0.09999999999999432,-0.9147833838414138,-3.1401495747533077,2.5687514466925063,0.25687514466923606
1999-09-30,1282.71,16.641000000000002,0.0038999999999999994,5.22,32.0597,107.2,77.08130521002343,-0.29000000000000004,33.81656666666668,6.299999999999997,-3.1401495747533077,5.9571681180209595,-2.225366190911894,-14.019807002744926
1999-10-31,1362.93,16.658,0.004050000000000001,5.2,15.9112,103.2,81.81834553968064,0.1299999999999999,26.328466666666674,5.799999999999997,5.9571681180209595,1.58564299584963,9.097317692774267,52.76444261809072
1999-11-30,1388.91,16.675,0.0042250000000000005,5.42,33.9662,107.2,83.29295352323838,0.5899999999999999,27.312366666666676,4.5,1.58564299584963,5.4512092216198305,-4.371525122171329,-19.67186304977098
1999-12-31,1469.25,16.692,0.004333333333333334,5.3,35.7088,105.4,88.02120776419842,0.6200000000000001,28.52873333333334,4.900000000000006,5.4512092216198305,-5.438879057720294,3.8655662257702,18.941274506274002
2000-01-31,1394.46,16.715333333333334,0.004433333333333333,5.45,23.8921,112.0,83.42400191440993,0.8200000000000003,31.18903333333334,8.099999999999994,-5.438879057720294,-2.3732834653637225,-10.890088279340125,-88.20971506265495
2000-02-29,1366.42,16.738666666666667,0.004625,5.73,18.8877,111.3,81.63254739525252,0.9700000000000006,26.162866666666673,3.200000000000003,-2.3732834653637225,9.300048679517747,3.065595592356572,9.80990589554104
2000-03-31,1498.58,16.762,0.0047416666666666675,5.85,10.4004,107.1,89.4034124806109,1.04,17.726733333333343,1.3999999999999915,9.300048679517747,-3.458145718687759,11.67333214488147,16.34266500283396
2000-04-30,1452.43,16.74266666666667,0.004716666666666667,6.02,-9.724,109.2,86.75021900135383,1.2799999999999994,6.521366666666675,4.6000000000000085,-3.458145718687759,-2.578049450843692,-12.758194398205507,-58.68769423174544
2000-05-31,1420.6,16.723333333333336,0.004825,6.27,10.8624,110.7,84.94717958939603,1.5299999999999994,3.8462666666666756,3.9000000000000057,-2.578049450843692,2.017175019944628,0.8800962678440669,3.432375444591866
2000-06-30,1454.6,16.704,0.0047416666666666675,6.53,13.1297,106.4,87.080938697318,1.7700000000000005,4.756033333333343,-0.8999999999999915,2.017175019944628,-2.0357782208167126,4.59522447078832,-4.135702023709449
2000-07-31,1430.83,16.585,0.004966666666666667,6.54,22.24,108.3,86.2725354235755,1.5499999999999998,15.410700000000011,2.299999999999997,-2.0357782208167126,5.658303531283725,-4.05295324076134,-9.32179245375107
2000-08-31,1517.68,16.466,0.005075,6.5,12.9085,107.3,92.17053321996842,1.4299999999999997,16.092733333333346,2.799999999999997,5.658303531283725,-5.7585360550313744,7.694081752100438,21.543428905881203
2000-09-30,1436.51,16.347,0.005,6.52,16.0563,106.8,87.87606288615648,1.2999999999999998,17.068266666666677,-0.4000000000000057,-5.7585360550313744,-0.9094326662845552,-11.416839586315099,4.566735834526105
2000-10-31,1429.4,16.321666666666665,0.005091666666666667,6.51,0.7567,105.8,87.5768406004289,1.3099999999999996,9.90716666666668,2.5999999999999943,-0.9094326662845552,-8.426015849696066,4.849103388746819,12.607668810741702
2000-11-30,1314.95,16.296333333333333,0.005141666666666667,6.51,37.4267,107.6,80.68993025015853,1.0899999999999999,18.07990000000001,0.3999999999999915,-8.426015849696066,0.027620727023834005,-7.516583183411511,-3.0066332733645402
2000-12-31,1320.28,16.270999999999997,0.004808333333333333,6.4,24.7904,98.4,81.14313809845738,1.1000000000000005,20.99126666666668,-7.0,0.027620727023834005,3.1365647606736657,8.4536365767199,-59.1754560370393
2001-01-31,1366.01,16.171666666666663,0.004291666666666667,5.98,5.2306,94.7,84.46933937957334,0.5300000000000002,22.48256666666668,-17.299999999999997,3.1365647606736657,-9.53768612398314,3.1089440336498315,-53.784731782142075
2001-02-28,1239.94,16.072333333333333,0.004066666666666666,5.49,42.2919,90.6,77.14747910488002,-0.2400000000000002,24.104300000000013,-20.700000000000003,-9.53768612398314,-6.681454667161331,-12.674250884656805,262.3569933123959
2001-03-31,1160.33,15.972999999999999,0.003683333333333333,5.31,13.2787,91.5,72.64321041757967,-0.54,20.26706666666668,-15.599999999999994,-6.681454667161331,7.4729643171435,2.856231456821808,-44.55721072642019
2001-04-30,1249.46,15.877333333333333,0.003225,4.8,13.9733,88.4,78.69457507557945,-1.2199999999999998,23.18130000000001,-20.799999999999997,7.4729643171435,0.3126098118831705,14.154418984304831,-294.41191487354047
2001-05-31,1255.82,15.781666666666666,0.003016666666666667,4.21,23.624,92.0,79.57461189143521,-2.0599999999999996,16.958666666666677,-18.700000000000003,0.3126098118831705,-2.6871029685782846,-7.1603545052603295,133.8986292483682
2001-06-30,1224.42,15.686,0.0029083333333333335,3.97,12.7123,92.6,78.0581410174678,-2.56,16.769866666666676,-13.800000000000011,-2.6871029685782846,-1.2628732742395965,-2.999712780461455,41.396036370368115
2001-07-31,1211.23,15.702666666666666,0.002925,3.77,23.0576,92.4,77.13530610512015,-2.77,19.797966666666674,-15.899999999999991,-1.2628732742395965,-6.582688635152335,1.424229694338688,-22.64525213998513
2001-08-31,1133.58,15.719333333333335,0.0028,3.65,34.0391,91.5,72.11374528181855,-2.85,23.269666666666676,-15.799999999999997,-6.582688635152335,-8.276658256732347,-5.319815360912739,84.05308270242126
2001-09-30,1040.94,15.736,0.0022,3.07,35.721,81.8,66.15022877478394,-3.4499999999999997,30.939233333333345,-25.0,-8.276658256732347,1.7558891429327772,-1.6939696215800115,42.349240539500286
2001-10-31,1059.78,15.737333333333336,0.0018000000000000002,2.49,58.3443,82.7,67.34177751419129,-4.02,42.701466666666676,-23.099999999999994,1.7558891429327772,7.485522000373248,10.032547399665123,-231.7518449322643
2001-11-30,1139.45,15.738666666666667,0.0015583333333333334,2.09,25.1728,83.9,72.39812775330397,-4.42,39.746033333333344,-23.69999999999999,7.485522000373248,0.7316636315766325,5.72963285744047,-135.79229872133908
2001-12-31,1148.08,15.74,0.0014083333333333333,1.82,35.7873,88.8,72.9402795425667,-4.58,39.768133333333346,-9.600000000000009,0.7316636315766325,-1.58065823906967,-6.753858368796616,64.83704034044757
2002-01-31,1130.2,15.736666666666668,0.0013750000000000001,1.73,20.8956,93.0,71.81952976064393,-4.25,27.28523333333335,-1.7000000000000028,-1.58065823906967,-2.104783273363614,-2.3123218706463025,3.9309471800987206
2002-02-28,1106.73,15.733333333333334,0.0014416666666666666,1.74,19.4193,90.7,70.34300847457627,-3.75,25.367400000000014,0.10000000000000853,-2.104783273363614,3.6431614832283667,-0.5241250342939439,-0.052412503429398856
2002-03-31,1147.39,15.73,0.0014916666666666665,1.73,11.5046,95.7,72.94278448823904,-3.5799999999999996,17.27316666666668,4.200000000000003,3.6431614832283667,-6.170105689143765,5.747944756591981,24.141367977686336
2002-04-30,1076.92,15.833,0.0014333333333333333,1.75,24.6613,93.0,68.01743194593571,-3.05,18.52840000000001,4.599999999999994,-6.170105689143765,-0.9289974804689914,-9.813267172372132,-45.14102899291175
2002-05-31,1067.14,15.936,0.0014416666666666666,1.75,14.5732,96.9,66.96410642570282,-2.46,16.913033333333342,4.900000000000006,-0.9289974804689914,-7.262889436562538,5.241108208674773,25.681430222506417
2002-06-30,989.81,16.039,0.0014166666666666668,1.75,15.5733,92.4,61.71270029303572,-2.22,18.269266666666677,-0.19999999999998863,-7.262889436562538,-7.9051350595905525,-6.333891956093546,1.2667783912186372
2002-07-31,911.62,15.959,0.0014,1.73,21.8967,88.1,57.122626730998185,-2.04,17.34773333333334,-4.300000000000011,-7.9051350595905525,0.49829567144205644,-0.6422456230280149,2.7616561790204712
2002-08-31,916.07,15.879,0.0013500000000000003,1.74,29.556,87.6,57.690660620945906,-1.91,22.34200000000001,-3.9000000000000057,0.49829567144205644,-10.993455203568873,8.403430731032609,-32.77337985102722
2002-09-30,815.29,15.799,0.0013583333333333331,1.75,80.6108,86.1,51.60389898094816,-1.3199999999999998,44.02116666666668,4.299999999999997,-10.993455203568873,8.67430694054332,-11.49175087501093,-49.414528762546965
2002-10-31,885.76,15.890666666666664,0.0013166666666666667,1.75,-0.097,80.6,55.740896123510666,-0.7400000000000002,36.68993333333334,-2.1000000000000085,8.67430694054332,5.754827166626525,19.667762144112192,-41.302300502635774
2002-11-30,936.31,15.982333333333333,0.001025,1.34,31.6829,84.2,58.58406156798131,-0.7499999999999998,37.39890000000001,0.29999999999999716,5.754827166626525,-5.989363289580003,-2.9194797739167946,-0.8758439321750301
2002-12-31,879.82,16.073999999999998,0.0009916666666666665,1.24,43.3278,86.7,54.73559785989798,-0.5800000000000001,24.97123333333335,-2.0999999999999943,-5.989363289580003,-2.6862492138543512,-11.744190456206528,24.66279995803364
2003-01-31,855.7,16.124,0.0009749999999999998,1.24,55.7305,82.4,53.06995782684198,-0.49,43.58040000000002,-10.599999999999994,-2.6862492138543512,-1.6403499084570172,3.3031140757256514,-35.01300920269188
2003-02-28,841.15,16.174,0.0009749999999999998,1.26,46.5227,79.9,52.006306417707435,-0.48,48.527000000000015,-10.799999999999997,-1.6403499084570172,0.9023262299629414,1.045899305397334,-11.295712498291204
2003-03-31,848.18,16.224,0.0009416666666666666,1.25,34.7469,77.6,52.279339250493095,-0.48,45.66670000000002,-18.10000000000001,0.9023262299629414,8.169452035862404,2.5426761384199588,-46.02243810540128
2003-04-30,916.92,16.204333333333334,0.0009416666666666666,1.26,12.8601,86.0,56.58486413099376,-0.49,31.37656666666668,-7.0,8.169452035862404,5.14779208897421,7.267125805899463,-50.86988064129624
2003-05-31,963.59,16.184666666666665,0.0008916666666666668,1.26,14.8049,92.1,59.537216295258894,-0.49,20.803966666666682,-4.800000000000011,5.14779208897421,1.1963937981921726,-3.021659946888194,14.503967745063367
2003-06-30,974.51,16.165,0.0007666666666666667,1.22,14.3919,89.7,60.28518403959171,-0.53,14.018966666666685,-2.700000000000003,1.1963937981921726,1.6857595384118875,-3.9513982907820377,10.668775385111513
2003-07-31,990.31,16.305333333333333,0.0007500000000000001,1.01,9.9036,90.9,60.73534221931474,-0.72,13.033466666666683,2.8000000000000114,1.6857595384118875,1.846540659546569,0.4893657402197149,1.3702240726152073
